ola,fecha_aprox,marca,brand_id,metrica,valor,n_total,es_kavak
Ola 1,2021-Q4,soloautos.mx,16,Awareness_Espontanea,16.83,600,False
Ola 1,2021-Q4,soloautos.mx,16,Awareness_Asistida,53.83,600,False
Ola 1,2021-Q4,soloautos.mx,16,Consideracion,13.0,600,False
Ola 1,2021-Q4,soloautos.mx,16,Intencion_Compra_1a,1.67,600,False
Ola 1,2021-Q4,soloautos.mx,16,Intencion_Compra_Total,7.67,600,False
Ola 1,2021-Q4,soloautos.mx,16,Experiencia_Compra_Pasada,22.5,600,False
Ola 1,2021-Q4,soloautos.mx,16,Experiencia_Venta_Pasada,16.67,600,False
Ola 1,2021-Q4,Car One,17,Top_of_Mind,0.0,600,False
Ola 1,2021-Q4,Car One,17,Awareness_Espontanea,0.0,600,False
Ola 1,2021-Q4,Car One,17,Awareness_Asistida,10.5,600,False
Ola 1,2021-Q4,Car One,17,Consideracion,1.5,600,False
Ola 1,2021-Q4,Car One,17,Intencion_Compra_1a,,600,False
Ola 1,2021-Q4,Car One,17,Intencion_Compra_Total,1.0,600,False
Ola 1,2021-Q4,Car One,17,Experiencia_Compra_Pasada,3.67,600,False
Ola 1,2021-Q4,Car One,17,Experiencia_Venta_Pasada,2.33,600,False
Ola 1,2021-Q4,Facebook Marketplace,78,Top_of_Mind,2.0,600,False
Ola 1,2021-Q4,Facebook Marketplace,78,Awareness_Espontanea,7.17,600,False
Ola 1,2021-Q4,Facebook Marketplace,78,Awareness_Asistida,0.0,600,False
Ola 1,2021-Q4,Facebook Marketplace,78,Consideracion,,600,False
Ola 1,2021-Q4,Facebook Marketplace,78,Intencion_Compra_1a,,600,False
Ola 1,2021-Q4,Facebook Marketplace,78,Intencion_Compra_Total,0.0,600,False
Ola 1,2021-Q4,Facebook Marketplace,78,Experiencia_Compra_Pasada,,600,False
Ola 1,2021-Q4,Facebook Marketplace,78,Experiencia_Venta_Pasada,,600,False
Ola 1,2021-Q4,O|X Autos,102,Top_of_Mind,0.17,600,False
Ola 1,2021-Q4,O|X Autos,102,Awareness_Espontanea,1.0,600,False
Ola 1,2021-Q4,O|X Autos,102,Awareness_Asistida,7.67,600,False
Ola 1,2021-Q4,O|X Autos,102,Consideracion,1.33,600,False
Ola 1,2021-Q4,O|X Autos,102,Intencion_Compra_1a,0.33,600,False
Ola 1,2021-Q4,O|X Autos,102,Intencion_Compra_Total,0.83,600,False
Ola 1,2021-Q4,O|X Autos,102,Experiencia_Compra_Pasada,2.0,600,False
Ola 1,2021-Q4,O|X Autos,102,Experiencia_Venta_Pasada,1.5,600,False
Ola 1,2021-Q4,SemiNuevos.com,111,Top_of_Mind,2.0,600,False
Ola 1,2021-Q4,SemiNuevos.com,111,Awareness_Espontanea,6.33,600,False
Ola 1,2021-Q4,SemiNuevos.com,111,Awareness_Asistida,0.0,600,False
Ola 1,2021-Q4,SemiNuevos.com,111,Consideracion,,600,False
Ola 1,2021-Q4,SemiNuevos.com,111,Intencion_Compra_1a,,600,False
Ola 1,2021-Q4,SemiNuevos.com,111,Intencion_Compra_Total,0.0,600,False
Ola 1,2021-Q4,SemiNuevos.com,111,Experiencia_Compra_Pasada,,600,False
Ola 1,2021-Q4,SemiNuevos.com,111,Experiencia_Venta_Pasada,,600,False
Ola 1,2021-Q4,Odetta,384,Top_of_Mind,0.0,600,False
Ola 1,2021-Q4,Odetta,384,Awareness_Espontanea,0.0,600,False
Ola 1,2021-Q4,Odetta,384,Awareness_Asistida,0.0,600,False
Ola 1,2021-Q4,Odetta,384,Consideracion,,600,False
Ola 1,2021-Q4,Odetta,384,Intencion_Compra_1a,,600,False
Ola 1,2021-Q4,Odetta,384,Intencion_Compra_Total,0.0,600,False
Ola 1,2021-Q4,Odetta,384,Experiencia_Compra_Pasada,,600,False
Ola 1,2021-Q4,Odetta,384,Experiencia_Venta_Pasada,,600,False
Ola 1,2021-Q4,Creditas,457,Top_of_Mind,0.0,600,False
Ola 1,2021-Q4,Creditas,457,Awareness_Espontanea,0.0,600,False
Ola 1,2021-Q4,Creditas,457,Awareness_Asistida,0.0,600,False
Ola 1,2021-Q4,Creditas,457,Consideracion,,600,False
Ola 1,2021-Q4,Creditas,457,Intencion_Compra_1a,,600,False
Ola 1,2021-Q4,Creditas,457,Intencion_Compra_Total,0.0,600,False
Ola 1,2021-Q4,Creditas,457,Experiencia_Compra_Pasada,,600,False
Ola 1,2021-Q4,Creditas,457,Experiencia_Venta_Pasada,,600,False
Ola 1,2021-Q4,Caranty,595,Top_of_Mind,0.0,600,False
Ola 1,2021-Q4,Caranty,595,Awareness_Espontanea,0.0,600,False
Ola 1,2021-Q4,Caranty,595,Awareness_Asistida,0.0,600,False
Ola 1,2021-Q4,Caranty,595,Consideracion,,600,False
Ola 1,2021-Q4,Caranty,595,Intencion_Compra_1a,,600,False
Ola 1,2021-Q4,Caranty,595,Intencion_Compra_Total,0.0,600,False
Ola 1,2021-Q4,Caranty,595,Experiencia_Compra_Pasada,,600,False
Ola 1,2021-Q4,Caranty,595,Experiencia_Venta_Pasada,,600,False
Ola 1,2021-Q4,Wahu,820,Top_of_Mind,0.0,600,False
Ola 1,2021-Q4,Wahu,820,Awareness_Espontanea,0.0,600,False
Ola 1,2021-Q4,Wahu,820,Awareness_Asistida,0.0,600,False
Ola 1,2021-Q4,Wahu,820,Consideracion,,600,False
Ola 1,2021-Q4,Wahu,820,Intencion_Compra_1a,,600,False
Ola 1,2021-Q4,Wahu,820,Intencion_Compra_Total,0.0,600,False
Ola 1,2021-Q4,Wahu,820,Experiencia_Compra_Pasada,,600,False
Ola 1,2021-Q4,Wahu,820,Experiencia_Venta_Pasada,,600,False
Ola 2,2022-Q1,KAVAK,1,Top_of_Mind,10.22,900,True
Ola 2,2022-Q1,KAVAK,1,Awareness_Espontanea,19.44,900,True
Ola 2,2022-Q1,KAVAK,1,Awareness_Asistida,44.67,900,True
Ola 2,2022-Q1,KAVAK,1,Consideracion,6.78,900,True
Ola 2,2022-Q1,KAVAK,1,Intencion_Compra_1a,2.44,900,True
Ola 2,2022-Q1,KAVAK,1,Intencion_Compra_Total,8.67,900,True
Ola 2,2022-Q1,KAVAK,1,NPS_Score,25.12,402,True
Ola 2,2022-Q1,KAVAK,1,NPS_Promotores_pct,19.56,900,True
Ola 2,2022-Q1,KAVAK,1,NPS_Detractores_pct,8.33,900,True
Ola 2,2022-Q1,KAVAK,1,NPS_Top2box_pct_recomendadores,43.78,402,True
Ola 2,2022-Q1,KAVAK,1,Brand_Satisfaction_Media,8.25,402,True
Ola 2,2022-Q1,KAVAK,1,Brand_Satisfaction_Top2box,51.0,402,True
Ola 2,2022-Q1,KAVAK,1,Brand_Affinity_Media,7.39,402,True
Ola 2,2022-Q1,KAVAK,1,Brand_Affinity_Top2box,35.32,402,True
Ola 2,2022-Q1,KAVAK,1,Experiencia_Compra_Pasada,20.78,900,True
Ola 2,2022-Q1,KAVAK,1,Experiencia_Venta_Pasada,16.11,900,True
Ola 2,2022-Q1,Segunda Mano Autos Usados,2,Top_of_Mind,9.78,900,False
Ola 2,2022-Q1,Segunda Mano Autos Usados,2,Awareness_Espontanea,27.11,900,False
Ola 2,2022-Q1,Segunda Mano Autos Usados,2,Awareness_Asistida,65.67,900,False
Ola 2,2022-Q1,Segunda Mano Autos Usados,2,Consideracion,19.89,900,False
Ola 2,2022-Q1,Segunda Mano Autos Usados,2,Intencion_Compra_1a,4.89,900,False
Ola 2,2022-Q1,Segunda Mano Autos Usados,2,Intencion_Compra_Total,10.0,900,False
Ola 2,2022-Q1,Segunda Mano Autos Usados,2,Experiencia_Compra_Pasada,31.33,900,False
Ola 2,2022-Q1,Segunda Mano Autos Usados,2,Experiencia_Venta_Pasada,19.0,900,False
Ola 2,2022-Q1,Mercado Libre,3,Top_of_Mind,8.22,900,False
Ola 2,2022-Q1,Mercado Libre,3,Awareness_Espontanea,33.22,900,False
Ola 2,2022-Q1,Mercado Libre,3,Awareness_Asistida,75.33,900,False
Ola 2,2022-Q1,Mercado Libre,3,Consideracion,18.67,900,False
Ola 2,2022-Q1,Mercado Libre,3,Intencion_Compra_1a,4.67,900,False
Ola 2,2022-Q1,Mercado Libre,3,Intencion_Compra_Total,11.11,900,False
Ola 2,2022-Q1,Mercado Libre,3,Experiencia_Compra_Pasada,36.44,900,False
Ola 2,2022-Q1,Mercado Libre,3,Experiencia_Venta_Pasada,20.11,900,False
Ola 2,2022-Q1,CarShop,4,Top_of_Mind,0.0,900,False
Ola 2,2022-Q1,CarShop,4,Awareness_Espontanea,0.11,900,False
Ola 2,2022-Q1,CarShop,4,Awareness_Asistida,8.33,900,False
Ola 2,2022-Q1,CarShop,4,Consideracion,1.0,900,False
Ola 2,2022-Q1,CarShop,4,Intencion_Compra_1a,0.22,900,False
Ola 2,2022-Q1,CarShop,4,Intencion_Compra_Total,1.11,900,False
Ola 2,2022-Q1,CarShop,4,Experiencia_Compra_Pasada,2.56,900,False
Ola 2,2022-Q1,CarShop,4,Experiencia_Venta_Pasada,1.22,900,False
Ola 2,2022-Q1,Vivanuncios,5,Top_of_Mind,0.89,900,False
Ola 2,2022-Q1,Vivanuncios,5,Awareness_Espontanea,6.0,900,False
Ola 2,2022-Q1,Vivanuncios,5,Awareness_Asistida,53.67,900,False
Ola 2,2022-Q1,Vivanuncios,5,Consideracion,8.0,900,False
Ola 2,2022-Q1,Vivanuncios,5,Intencion_Compra_1a,1.56,900,False
Ola 2,2022-Q1,Vivanuncios,5,Intencion_Compra_Total,5.22,900,False
Ola 2,2022-Q1,Vivanuncios,5,Experiencia_Compra_Pasada,16.67,900,False
Ola 2,2022-Q1,Vivanuncios,5,Experiencia_Venta_Pasada,7.56,900,False
Ola 2,2022-Q1,Trovit,6,Top_of_Mind,0.0,900,False
Ola 2,2022-Q1,Trovit,6,Awareness_Espontanea,0.44,900,False
Ola 2,2022-Q1,Trovit,6,Awareness_Asistida,18.56,900,False
Ola 2,2022-Q1,Trovit,6,Consideracion,1.89,900,False
Ola 2,2022-Q1,Trovit,6,Intencion_Compra_1a,0.22,900,False
Ola 2,2022-Q1,Trovit,6,Intencion_Compra_Total,2.0,900,False
Ola 2,2022-Q1,Trovit,6,Experiencia_Compra_Pasada,4.22,900,False
Ola 2,2022-Q1,Trovit,6,Experiencia_Venta_Pasada,2.44,900,False
Ola 2,2022-Q1,VendeTuAuto.com,7,Top_of_Mind,0.44,900,False
Ola 2,2022-Q1,VendeTuAuto.com,7,Awareness_Espontanea,1.33,900,False
Ola 2,2022-Q1,VendeTuAuto.com,7,Awareness_Asistida,22.56,900,False
Ola 2,2022-Q1,VendeTuAuto.com,7,Consideracion,3.67,900,False
Ola 2,2022-Q1,VendeTuAuto.com,7,Intencion_Compra_1a,0.67,900,False
Ola 2,2022-Q1,VendeTuAuto.com,7,Intencion_Compra_Total,2.44,900,False
Ola 2,2022-Q1,VendeTuAuto.com,7,Experiencia_Compra_Pasada,4.56,900,False
Ola 2,2022-Q1,VendeTuAuto.com,7,Experiencia_Venta_Pasada,2.33,900,False
Ola 2,2022-Q1,Lotes de autos usados,8,Top_of_Mind,1.33,900,False
Ola 2,2022-Q1,Lotes de autos usados,8,Awareness_Espontanea,6.0,900,False
Ola 2,2022-Q1,Lotes de autos usados,8,Awareness_Asistida,45.0,900,False
Ola 2,2022-Q1,Lotes de autos usados,8,Consideracion,12.67,900,False
Ola 2,2022-Q1,Lotes de autos usados,8,Intencion_Compra_1a,1.89,900,False
Ola 2,2022-Q1,Lotes de autos usados,8,Intencion_Compra_Total,5.22,900,False
Ola 2,2022-Q1,Lotes de autos usados,8,Experiencia_Compra_Pasada,15.78,900,False
Ola 2,2022-Q1,Lotes de autos usados,8,Experiencia_Venta_Pasada,7.67,900,False
Ola 2,2022-Q1,Seminuevos (Agencias),9,Top_of_Mind,2.89,900,False
Ola 2,2022-Q1,Seminuevos (Agencias),9,Awareness_Espontanea,6.56,900,False
Ola 2,2022-Q1,Seminuevos (Agencias),9,Awareness_Asistida,66.67,900,False
Ola 2,2022-Q1,Seminuevos (Agencias),9,Consideracion,22.89,900,False
Ola 2,2022-Q1,Seminuevos (Agencias),9,Intencion_Compra_1a,4.67,900,False
Ola 2,2022-Q1,Seminuevos (Agencias),9,Intencion_Compra_Total,12.22,900,False
Ola 2,2022-Q1,Seminuevos (Agencias),9,Experiencia_Compra_Pasada,34.44,900,False
Ola 2,2022-Q1,Seminuevos (Agencias),9,Experiencia_Venta_Pasada,28.44,900,False
Ola 2,2022-Q1,Clasificados periódicos,10,Top_of_Mind,0.44,900,False
Ola 2,2022-Q1,Clasificados periódicos,10,Awareness_Espontanea,4.89,900,False
Ola 2,2022-Q1,Clasificados periódicos,10,Awareness_Asistida,42.22,900,False
Ola 2,2022-Q1,Clasificados periódicos,10,Consideracion,12.56,900,False
Ola 2,2022-Q1,Clasificados periódicos,10,Intencion_Compra_1a,1.78,900,False
Ola 2,2022-Q1,Clasificados periódicos,10,Intencion_Compra_Total,4.33,900,False
Ola 2,2022-Q1,Clasificados periódicos,10,Experiencia_Compra_Pasada,14.56,900,False
Ola 2,2022-Q1,Clasificados periódicos,10,Experiencia_Venta_Pasada,6.67,900,False
Ola 2,2022-Q1,Autocosmos.com,11,Top_of_Mind,1.0,900,False
Ola 2,2022-Q1,Autocosmos.com,11,Awareness_Espontanea,4.22,900,False
Ola 2,2022-Q1,Autocosmos.com,11,Awareness_Asistida,13.78,900,False
Ola 2,2022-Q1,Autocosmos.com,11,Consideracion,1.33,900,False
Ola 2,2022-Q1,Autocosmos.com,11,Intencion_Compra_1a,0.11,900,False
Ola 2,2022-Q1,Autocosmos.com,11,Intencion_Compra_Total,1.78,900,False
Ola 2,2022-Q1,Autocosmos.com,11,Experiencia_Compra_Pasada,4.44,900,False
Ola 2,2022-Q1,Autocosmos.com,11,Experiencia_Venta_Pasada,2.78,900,False
Ola 2,2022-Q1,Mercado/Tianguis,12,Top_of_Mind,1.67,900,False
Ola 2,2022-Q1,Mercado/Tianguis,12,Awareness_Espontanea,11.0,900,False
Ola 2,2022-Q1,Mercado/Tianguis,12,Awareness_Asistida,51.22,900,False
Ola 2,2022-Q1,Mercado/Tianguis,12,Consideracion,21.33,900,False
Ola 2,2022-Q1,Mercado/Tianguis,12,Intencion_Compra_1a,4.11,900,False
Ola 2,2022-Q1,Mercado/Tianguis,12,Intencion_Compra_Total,7.0,900,False
Ola 2,2022-Q1,Mercado/Tianguis,12,Experiencia_Compra_Pasada,18.22,900,False
Ola 2,2022-Q1,Mercado/Tianguis,12,Experiencia_Venta_Pasada,11.78,900,False
Ola 2,2022-Q1,Trato directo,13,Top_of_Mind,1.0,900,False
Ola 2,2022-Q1,Trato directo,13,Awareness_Espontanea,4.56,900,False
Ola 2,2022-Q1,Trato directo,13,Awareness_Asistida,36.78,900,False
Ola 2,2022-Q1,Trato directo,13,Consideracion,21.78,900,False
Ola 2,2022-Q1,Trato directo,13,Intencion_Compra_1a,5.44,900,False
Ola 2,2022-Q1,Trato directo,13,Intencion_Compra_Total,7.11,900,False
Ola 2,2022-Q1,Trato directo,13,Experiencia_Compra_Pasada,11.67,900,False
Ola 2,2022-Q1,Trato directo,13,Experiencia_Venta_Pasada,9.67,900,False
Ola 2,2022-Q1,Cambiauto.mx,14,Top_of_Mind,0.0,900,False
Ola 2,2022-Q1,Cambiauto.mx,14,Awareness_Espontanea,0.11,900,False
Ola 2,2022-Q1,Cambiauto.mx,14,Awareness_Asistida,10.56,900,False
Ola 2,2022-Q1,Cambiauto.mx,14,Consideracion,1.44,900,False
Ola 2,2022-Q1,Cambiauto.mx,14,Intencion_Compra_1a,0.33,900,False
Ola 2,2022-Q1,Cambiauto.mx,14,Intencion_Compra_Total,1.33,900,False
Ola 2,2022-Q1,Cambiauto.mx,14,Experiencia_Compra_Pasada,2.11,900,False
Ola 2,2022-Q1,Cambiauto.mx,14,Experiencia_Venta_Pasada,1.11,900,False
Ola 2,2022-Q1,Tipi Top,15,Top_of_Mind,0.0,900,False
Ola 2,2022-Q1,Tipi Top,15,Awareness_Espontanea,0.0,900,False
Ola 2,2022-Q1,Tipi Top,15,Awareness_Asistida,3.89,900,False
Ola 2,2022-Q1,Tipi Top,15,Consideracion,0.56,900,False
Ola 2,2022-Q1,Tipi Top,15,Intencion_Compra_1a,0.11,900,False
Ola 2,2022-Q1,Tipi Top,15,Intencion_Compra_Total,0.78,900,False
Ola 2,2022-Q1,Tipi Top,15,Experiencia_Compra_Pasada,0.89,900,False
Ola 2,2022-Q1,Tipi Top,15,Experiencia_Venta_Pasada,0.56,900,False
Ola 2,2022-Q1,soloautos.mx,16,Top_of_Mind,4.33,900,False
Ola 2,2022-Q1,soloautos.mx,16,Awareness_Espontanea,11.56,900,False
Ola 2,2022-Q1,soloautos.mx,16,Awareness_Asistida,45.22,900,False
Ola 2,2022-Q1,soloautos.mx,16,Consideracion,8.89,900,False
Ola 2,2022-Q1,soloautos.mx,16,Intencion_Compra_1a,2.22,900,False
Ola 2,2022-Q1,soloautos.mx,16,Intencion_Compra_Total,5.78,900,False
Ola 2,2022-Q1,soloautos.mx,16,Experiencia_Compra_Pasada,19.0,900,False
Ola 2,2022-Q1,soloautos.mx,16,Experiencia_Venta_Pasada,12.89,900,False
Ola 2,2022-Q1,Car One,17,Top_of_Mind,3.0,900,False
Ola 2,2022-Q1,Car One,17,Awareness_Espontanea,4.56,900,False
Ola 2,2022-Q1,Car One,17,Awareness_Asistida,28.78,900,False
Ola 2,2022-Q1,Car One,17,Consideracion,6.56,900,False
Ola 2,2022-Q1,Car One,17,Intencion_Compra_1a,1.22,900,False
Ola 2,2022-Q1,Car One,17,Intencion_Compra_Total,3.78,900,False
Ola 2,2022-Q1,Car One,17,Experiencia_Compra_Pasada,8.56,900,False
Ola 2,2022-Q1,Car One,17,Experiencia_Venta_Pasada,6.44,900,False
Ola 2,2022-Q1,Facebook Marketplace,78,Top_of_Mind,1.89,900,False
Ola 2,2022-Q1,Facebook Marketplace,78,Awareness_Espontanea,6.78,900,False
Ola 2,2022-Q1,Facebook Marketplace,78,Awareness_Asistida,0.0,900,False
Ola 2,2022-Q1,Facebook Marketplace,78,Consideracion,,900,False
Ola 2,2022-Q1,Facebook Marketplace,78,Intencion_Compra_1a,,900,False
Ola 2,2022-Q1,Facebook Marketplace,78,Intencion_Compra_Total,0.0,900,False
Ola 2,2022-Q1,Facebook Marketplace,78,Experiencia_Compra_Pasada,,900,False
Ola 2,2022-Q1,Facebook Marketplace,78,Experiencia_Venta_Pasada,,900,False
Ola 2,2022-Q1,O|X Autos,102,Top_of_Mind,0.44,900,False
Ola 2,2022-Q1,O|X Autos,102,Awareness_Espontanea,2.0,900,False
Ola 2,2022-Q1,O|X Autos,102,Awareness_Asistida,8.44,900,False
Ola 2,2022-Q1,O|X Autos,102,Consideracion,1.56,900,False
Ola 2,2022-Q1,O|X Autos,102,Intencion_Compra_1a,0.22,900,False
Ola 2,2022-Q1,O|X Autos,102,Intencion_Compra_Total,1.22,900,False
Ola 2,2022-Q1,O|X Autos,102,Experiencia_Compra_Pasada,2.44,900,False
Ola 2,2022-Q1,O|X Autos,102,Experiencia_Venta_Pasada,2.22,900,False
Ola 2,2022-Q1,SemiNuevos.com,111,Top_of_Mind,0.56,900,False
Ola 2,2022-Q1,SemiNuevos.com,111,Awareness_Espontanea,1.67,900,False
Ola 2,2022-Q1,SemiNuevos.com,111,Awareness_Asistida,0.0,900,False
Ola 2,2022-Q1,SemiNuevos.com,111,Consideracion,,900,False
Ola 2,2022-Q1,SemiNuevos.com,111,Intencion_Compra_1a,,900,False
Ola 2,2022-Q1,SemiNuevos.com,111,Intencion_Compra_Total,0.0,900,False
Ola 2,2022-Q1,SemiNuevos.com,111,Experiencia_Compra_Pasada,,900,False
Ola 2,2022-Q1,SemiNuevos.com,111,Experiencia_Venta_Pasada,,900,False
Ola 2,2022-Q1,Odetta,384,Top_of_Mind,0.0,900,False
Ola 2,2022-Q1,Odetta,384,Awareness_Espontanea,0.0,900,False
Ola 2,2022-Q1,Odetta,384,Awareness_Asistida,0.0,900,False
Ola 2,2022-Q1,Odetta,384,Consideracion,,900,False
Ola 2,2022-Q1,Odetta,384,Intencion_Compra_1a,,900,False
Ola 2,2022-Q1,Odetta,384,Intencion_Compra_Total,0.0,900,False
Ola 2,2022-Q1,Odetta,384,Experiencia_Compra_Pasada,,900,False
Ola 2,2022-Q1,Odetta,384,Experiencia_Venta_Pasada,,900,False
Ola 2,2022-Q1,Creditas,457,Top_of_Mind,0.0,900,False
Ola 2,2022-Q1,Creditas,457,Awareness_Espontanea,0.0,900,False
Ola 2,2022-Q1,Creditas,457,Awareness_Asistida,0.0,900,False
Ola 2,2022-Q1,Creditas,457,Consideracion,,900,False
Ola 2,2022-Q1,Creditas,457,Intencion_Compra_1a,,900,False
Ola 2,2022-Q1,Creditas,457,Intencion_Compra_Total,0.0,900,False
Ola 2,2022-Q1,Creditas,457,Experiencia_Compra_Pasada,,900,False
Ola 2,2022-Q1,Creditas,457,Experiencia_Venta_Pasada,,900,False
Ola 2,2022-Q1,Caranty,595,Top_of_Mind,0.0,900,False
Ola 2,2022-Q1,Caranty,595,Awareness_Espontanea,0.0,900,False
Ola 2,2022-Q1,Caranty,595,Awareness_Asistida,0.0,900,False
Ola 2,2022-Q1,Caranty,595,Consideracion,,900,False
Ola 2,2022-Q1,Caranty,595,Intencion_Compra_1a,,900,False
Ola 2,2022-Q1,Caranty,595,Intencion_Compra_Total,0.0,900,False
Ola 2,2022-Q1,Caranty,595,Experiencia_Compra_Pasada,,900,False
Ola 2,2022-Q1,Caranty,595,Experiencia_Venta_Pasada,,900,False
Ola 2,2022-Q1,Wahu,820,Top_of_Mind,0.0,900,False
Ola 2,2022-Q1,Wahu,820,Awareness_Espontanea,0.0,900,False
Ola 2,2022-Q1,Wahu,820,Awareness_Asistida,0.0,900,False
Ola 2,2022-Q1,Wahu,820,Consideracion,,900,False
Ola 2,2022-Q1,Wahu,820,Intencion_Compra_1a,,900,False
Ola 2,2022-Q1,Wahu,820,Intencion_Compra_Total,0.0,900,False
Ola 2,2022-Q1,Wahu,820,Experiencia_Compra_Pasada,,900,False
Ola 2,2022-Q1,Wahu,820,Experiencia_Venta_Pasada,,900,False
Ola 3,2022-Q2,KAVAK,1,Top_of_Mind,15.78,900,True
Ola 3,2022-Q2,KAVAK,1,Awareness_Espontanea,28.44,900,True
Ola 3,2022-Q2,KAVAK,1,Awareness_Asistida,53.56,900,True
Ola 3,2022-Q2,KAVAK,1,Consideracion,15.44,900,True
Ola 3,2022-Q2,KAVAK,1,Intencion_Compra_1a,4.67,900,True
Ola 3,2022-Q2,KAVAK,1,Intencion_Compra_Total,11.0,900,True
Ola 3,2022-Q2,KAVAK,1,NPS_Score,48.96,482,True
Ola 3,2022-Q2,KAVAK,1,NPS_Promotores_pct,32.56,900,True
Ola 3,2022-Q2,KAVAK,1,NPS_Detractores_pct,6.33,900,True
Ola 3,2022-Q2,KAVAK,1,NPS_Top2box_pct_recomendadores,60.79,482,True
Ola 3,2022-Q2,KAVAK,1,Brand_Satisfaction_Media,8.61,482,True
Ola 3,2022-Q2,KAVAK,1,Brand_Satisfaction_Top2box,63.49,482,True
Ola 3,2022-Q2,KAVAK,1,Brand_Affinity_Media,8.1,482,True
Ola 3,2022-Q2,KAVAK,1,Brand_Affinity_Top2box,52.9,482,True
Ola 3,2022-Q2,KAVAK,1,Experiencia_Compra_Pasada,31.0,900,True
Ola 3,2022-Q2,KAVAK,1,Experiencia_Venta_Pasada,26.78,900,True
Ola 3,2022-Q2,Segunda Mano Autos Usados,2,Top_of_Mind,8.11,900,False
Ola 3,2022-Q2,Segunda Mano Autos Usados,2,Awareness_Espontanea,29.0,900,False
Ola 3,2022-Q2,Segunda Mano Autos Usados,2,Awareness_Asistida,69.44,900,False
Ola 3,2022-Q2,Segunda Mano Autos Usados,2,Consideracion,21.0,900,False
Ola 3,2022-Q2,Segunda Mano Autos Usados,2,Intencion_Compra_1a,3.67,900,False
Ola 3,2022-Q2,Segunda Mano Autos Usados,2,Intencion_Compra_Total,8.89,900,False
Ola 3,2022-Q2,Segunda Mano Autos Usados,2,Experiencia_Compra_Pasada,31.56,900,False
Ola 3,2022-Q2,Segunda Mano Autos Usados,2,Experiencia_Venta_Pasada,20.33,900,False
Ola 3,2022-Q2,Mercado Libre,3,Top_of_Mind,17.22,900,False
Ola 3,2022-Q2,Mercado Libre,3,Awareness_Espontanea,41.0,900,False
Ola 3,2022-Q2,Mercado Libre,3,Awareness_Asistida,79.0,900,False
Ola 3,2022-Q2,Mercado Libre,3,Consideracion,27.33,900,False
Ola 3,2022-Q2,Mercado Libre,3,Intencion_Compra_1a,5.89,900,False
Ola 3,2022-Q2,Mercado Libre,3,Intencion_Compra_Total,12.22,900,False
Ola 3,2022-Q2,Mercado Libre,3,Experiencia_Compra_Pasada,45.44,900,False
Ola 3,2022-Q2,Mercado Libre,3,Experiencia_Venta_Pasada,30.67,900,False
Ola 3,2022-Q2,CarShop,4,Top_of_Mind,0.11,900,False
Ola 3,2022-Q2,CarShop,4,Awareness_Espontanea,0.78,900,False
Ola 3,2022-Q2,CarShop,4,Awareness_Asistida,15.78,900,False
Ola 3,2022-Q2,CarShop,4,Consideracion,2.89,900,False
Ola 3,2022-Q2,CarShop,4,Intencion_Compra_1a,0.56,900,False
Ola 3,2022-Q2,CarShop,4,Intencion_Compra_Total,2.67,900,False
Ola 3,2022-Q2,CarShop,4,Experiencia_Compra_Pasada,5.22,900,False
Ola 3,2022-Q2,CarShop,4,Experiencia_Venta_Pasada,3.22,900,False
Ola 3,2022-Q2,Vivanuncios,5,Top_of_Mind,1.67,900,False
Ola 3,2022-Q2,Vivanuncios,5,Awareness_Espontanea,9.89,900,False
Ola 3,2022-Q2,Vivanuncios,5,Awareness_Asistida,62.0,900,False
Ola 3,2022-Q2,Vivanuncios,5,Consideracion,13.89,900,False
Ola 3,2022-Q2,Vivanuncios,5,Intencion_Compra_1a,2.67,900,False
Ola 3,2022-Q2,Vivanuncios,5,Intencion_Compra_Total,8.0,900,False
Ola 3,2022-Q2,Vivanuncios,5,Experiencia_Compra_Pasada,23.11,900,False
Ola 3,2022-Q2,Vivanuncios,5,Experiencia_Venta_Pasada,13.11,900,False
Ola 3,2022-Q2,Trovit,6,Top_of_Mind,0.11,900,False
Ola 3,2022-Q2,Trovit,6,Awareness_Espontanea,2.11,900,False
Ola 3,2022-Q2,Trovit,6,Awareness_Asistida,25.22,900,False
Ola 3,2022-Q2,Trovit,6,Consideracion,3.78,900,False
Ola 3,2022-Q2,Trovit,6,Intencion_Compra_1a,0.33,900,False
Ola 3,2022-Q2,Trovit,6,Intencion_Compra_Total,3.0,900,False
Ola 3,2022-Q2,Trovit,6,Experiencia_Compra_Pasada,8.11,900,False
Ola 3,2022-Q2,Trovit,6,Experiencia_Venta_Pasada,4.11,900,False
Ola 3,2022-Q2,VendeTuAuto.com,7,Top_of_Mind,0.44,900,False
Ola 3,2022-Q2,VendeTuAuto.com,7,Awareness_Espontanea,2.78,900,False
Ola 3,2022-Q2,VendeTuAuto.com,7,Awareness_Asistida,27.22,900,False
Ola 3,2022-Q2,VendeTuAuto.com,7,Consideracion,6.33,900,False
Ola 3,2022-Q2,VendeTuAuto.com,7,Intencion_Compra_1a,1.44,900,False
Ola 3,2022-Q2,VendeTuAuto.com,7,Intencion_Compra_Total,5.56,900,False
Ola 3,2022-Q2,VendeTuAuto.com,7,Experiencia_Compra_Pasada,10.11,900,False
Ola 3,2022-Q2,VendeTuAuto.com,7,Experiencia_Venta_Pasada,5.89,900,False
Ola 3,2022-Q2,Lotes de autos usados,8,Top_of_Mind,0.89,900,False
